lon,lat,PlantConc
86.508599,44.142916,0.841495
86.498125,44.136658,0.835994
86.504052,44.137653,0.835994
86.509980,44.138647,0.843593
86.515908,44.139642,1.079564
121.391667,44.460392,0.562466
86.549686,44.131799,1.086818
87.892443,44.343298,1.032330
121.395211,44.450866,0.506357
86.564296,44.125242,1.038189
86.570224,44.126233,1.102253
121.399997,44.445658,0.626451
121.404781,44.440450,0.657199
87.950264,44.338707,1.021390
121.052320,44.482917,0.600661
88.072797,44.348485,1.043395
88.078798,44.349401,1.067668
121.045060,44.479464,0.614113
88.009365,44.329779,1.076524
86.775568,44.128849,1.013223
86.781504,44.129829,1.034647
88.004649,44.324555,1.035418
88.010646,44.325474,1.035418
86.776929,44.124574,1.031066
87.862109,44.298101,1.019330
86.809328,44.120918,1.064963
120.929004,44.469137,0.713156
120.941092,44.467405,0.713156
120.921751,44.465674,0.643681
86.730339,44.094369,1.027061
87.958394,44.290447,1.044394
87.964386,44.291368,1.018717
87.970378,44.292289,1.018717
86.731701,44.090094,0.837871
86.743563,44.092058,1.020567
86.727134,44.084838,0.829022
86.738994,44.086802,1.016176
86.801029,44.088050,0.871201
87.921601,44.266780,1.043692
86.757656,44.067389,0.829022
86.836115,44.075830,0.871201
86.842048,44.076806,1.028512
86.847981,44.077782,1.028512
86.853915,44.078758,1.017601
86.855267,44.074480,0.835435
86.850687,44.069228,1.013223
86.856620,44.070203,1.013223
86.880354,44.074101,1.013223
86.886288,44.075075,1.054778
86.892222,44.076048,1.017601
86.852040,44.064950,1.016176
86.881704,44.069823,1.013223
86.887638,44.070797,1.013223
87.894678,44.231124,1.040429
86.883055,44.065545,1.031066
86.888988,44.066518,1.031066
86.894922,44.067491,1.031066
86.890338,44.062240,1.031066
86.854220,44.038311,1.020567
86.860150,44.039285,1.020567
86.931330,44.050957,1.035456
86.937263,44.051928,1.035456
86.949131,44.053868,1.039122
86.914878,44.043764,1.082193
86.920810,44.044736,1.031066
86.938609,44.047648,1.017601
86.944542,44.048619,1.035456
86.950476,44.049589,0.843593
87.939552,44.206539,1.065132
87.945535,44.207460,1.044394
87.951518,44.208381,1.054583
86.815428,44.022928,1.027061
86.922157,44.040456,1.082193
86.939954,44.043369,1.029405
86.945887,44.044339,1.059330
86.951821,44.045309,0.830176
86.810855,44.017675,0.833815
86.947232,44.040059,1.017601
86.966375,44.038687,1.054778
86.938057,44.029560,1.017601
86.909749,44.020427,1.017601
86.946676,44.021971,1.017601
88.062170,44.193842,1.004000
88.068155,44.194756,1.004000
88.080126,44.196583,1.017601
