lon,lat,PlantConc
86.163672,44.260012,1.973104
86.169600,44.261026,2.186953
86.187386,44.264068,2.256546
122.053337,44.549734,5.453568
122.059354,44.548808,5.340856
86.159156,44.254738,1.944643
86.165083,44.255752,2.048871
86.171011,44.256766,1.965056
86.176939,44.257780,2.256546
86.182867,44.258794,3.155636
122.058059,44.544505,3.910459
86.154641,44.249463,3.736020
86.160568,44.250478,3.936260
86.166494,44.251492,3.155636
86.172422,44.252506,1.944643
86.178349,44.253520,2.280233
86.184277,44.254533,2.602170
122.062780,44.539276,3.388303
86.156053,44.245203,3.854907
86.161979,44.246218,3.775236
86.167905,44.247232,2.514133
86.476511,44.299568,2.850688
82.363081,43.520125,1.001451
82.368790,43.521319,0.940633
86.157464,44.240943,2.803171
86.163390,44.241958,4.308301
86.169316,44.242972,2.094108
122.036126,44.534372,6.357384
122.042142,44.533447,5.562242
82.347595,43.512390,0.950506
82.359012,43.514777,1.011962
122.093683,44.516503,5.176142
122.099696,44.515575,5.230474
82.554101,43.537380,1.147140
123.850316,44.217104,5.194500
123.856239,44.216090,5.542137
123.874005,44.213044,5.551718
82.555729,43.533220,1.205633
123.842983,44.213859,5.910226
123.848906,44.212845,5.659097
123.854828,44.211830,6.015668
123.860750,44.210816,5.431188
123.866672,44.209801,5.849275
123.908116,44.202688,6.147010
123.919955,44.200653,5.260347
123.841573,44.209599,5.422657
123.912621,44.197412,4.638495
87.016920,44.334964,6.659525
122.795060,44.365411,5.107208
122.787745,44.362087,5.627537
86.419445,44.186430,5.049801
86.426764,44.183163,3.064663
86.432693,44.184163,3.814864
86.438623,44.185162,3.936260
86.398145,44.155832,3.761424
86.404071,44.156832,3.683685
86.409997,44.157832,3.096832
86.399535,44.151566,4.308301
86.405460,44.152566,3.683685
86.394999,44.146300,4.211687
86.400924,44.147300,4.484000
86.406849,44.148300,3.921859
87.370694,44.306441,4.926173
121.338795,44.495191,4.881096
86.452489,44.142489,2.519298
86.458415,44.143487,2.435338
86.464341,44.144484,3.032828
86.495361,44.145195,2.007374
86.496743,44.140927,2.003906
86.502671,44.141922,1.886353
86.508599,44.142916,1.597590
86.498125,44.136658,3.857880
86.504052,44.137653,4.064651
86.509980,44.138647,3.828413
86.515908,44.139642,3.308248
121.391667,44.460392,4.878750
86.549686,44.131799,5.298480
87.892443,44.343298,1.711613
121.395211,44.450866,3.074135
86.564296,44.125242,5.477778
86.570224,44.126233,4.988433
121.399997,44.445658,4.560833
121.404781,44.440450,5.401633
87.950264,44.338707,1.977586
121.052320,44.482917,2.812711
88.072797,44.348485,3.514177
88.078798,44.349401,3.663643
121.045060,44.479464,2.922353
88.009365,44.329779,3.320054
86.775568,44.128849,2.822643
86.781504,44.129829,3.142335
88.004649,44.324555,2.317789
88.010646,44.325474,2.886071
86.776929,44.124574,4.531587
87.862109,44.298101,2.140678
86.809328,44.120918,1.118457
120.929004,44.469137,1.751539
120.941092,44.467405,1.769924
120.921751,44.465674,1.916361
86.730339,44.094369,1.684896
87.958394,44.290447,2.720944
87.964386,44.291368,2.443374
87.970378,44.292289,2.574331
86.731701,44.090094,1.652418
86.743563,44.092058,2.319349
86.727134,44.084838,1.991118
86.738994,44.086802,2.662992
86.801029,44.088050,1.045936
87.921601,44.266780,1.392031
86.757656,44.067389,2.531629
86.836115,44.075830,0.992729
86.842048,44.076806,1.507421
86.847981,44.077782,1.372209
86.853915,44.078758,2.079987
86.855267,44.074480,1.751090
86.850687,44.069228,2.219832
86.856620,44.070203,2.413233
86.880354,44.074101,2.542575
86.886288,44.075075,3.579178
86.892222,44.076048,2.284941
86.852040,44.064950,2.206690
86.881704,44.069823,2.338808
86.887638,44.070797,2.542575
87.894678,44.231124,3.078598
86.883055,44.065545,4.437930
86.888988,44.066518,4.437930
86.894922,44.067491,4.875226
86.890338,44.062240,4.346210
86.854220,44.038311,2.601657
86.860150,44.039285,2.319349
86.931330,44.050957,4.246102
86.937263,44.051928,4.201995
86.949131,44.053868,2.944375
86.914878,44.043764,5.094035
86.920810,44.044736,4.824583
86.938609,44.047648,2.728779
86.944542,44.048619,3.865237
86.950476,44.049589,3.485015
87.939552,44.206539,1.610004
87.945535,44.207460,2.749505
87.951518,44.208381,2.506390
86.815428,44.022928,1.517833
86.922157,44.040456,5.774055
86.939954,44.043369,1.381295
86.945887,44.044339,3.250265
86.951821,44.045309,2.240937
86.810855,44.017675,1.435282
86.947232,44.040059,2.700434
86.966375,44.038687,3.505205
86.938057,44.029560,2.786367
86.909749,44.020427,2.644623
86.946676,44.021971,2.458212
88.062170,44.193842,2.907342
88.068155,44.194756,2.968698
88.080126,44.196583,1.974177
86.885495,43.998453,2.246361
88.058727,44.184315,2.312912
88.580388,44.262725,3.349097
88.581623,44.258408,3.908949
88.169009,44.192108,3.526199
86.948805,43.995323,2.237717
87.008104,44.004998,1.658826
87.014036,44.005964,1.476266
87.019968,44.006930,1.106839
87.033169,44.004579,0.915602
121.621757,44.214648,2.741261
87.028574,43.999332,1.202957
87.034505,44.000297,1.142061
88.322559,44.201795,4.766106
89.007671,44.302521,1.825688
87.023979,43.994085,2.123883
87.029910,43.995050,1.763024
87.035842,43.996015,1.763024
88.209983,44.180317,2.384146
88.497742,44.223475,4.608145
86.835692,43.958776,2.343176
87.013456,43.987873,3.668287
87.025316,43.989804,2.058381
87.031247,43.990768,1.877015
87.037178,43.991733,1.476266
87.043109,43.992697,1.763024
87.924149,44.132167,2.301341
87.930124,44.133087,3.209908
88.205255,44.175101,3.261221
88.211242,44.176008,2.460014
88.223219,44.177819,2.702413
88.492981,44.218267,5.730681
88.498982,44.219159,5.612242
88.751279,44.256347,1.983873
121.624008,44.200811,2.618546
88.206514,44.170792,3.063167
88.224477,44.173510,3.095321
88.236453,44.175320,2.749159
88.242442,44.176225,3.793598
88.248431,44.177129,3.754191
88.482221,44.212167,4.571135
88.680372,44.241456,5.745755
88.686382,44.242338,7.024968
88.758514,44.252904,2.181467
121.508802,44.213502,2.436990
121.514802,44.212609,2.462571
86.915377,43.962859,4.438266
86.921301,43.963829,4.391831
88.231722,44.170105,3.317633
88.441471,44.201597,6.382949
88.759737,44.248582,2.841376
121.507562,44.209186,3.540841
87.023395,43.975994,1.838221
88.226992,44.164890,2.778016
88.232980,44.165795,2.749159
88.532705,44.210664,4.605787
87.018803,43.970747,2.079987
87.024731,43.971712,2.168704
87.036589,43.973641,1.167217
87.042518,43.974605,1.304010
88.240224,44.162390,2.106736
88.605974,44.217002,3.237606
88.786229,44.243450,3.556803
88.050040,44.128989,2.759444
88.223520,44.155366,2.807176
88.229507,44.156271,2.258045
88.595199,44.210912,4.192277
88.601202,44.211798,3.335375
88.787449,44.239127,2.586512
88.793461,44.240004,2.081142
87.009620,43.960254,2.061343
87.015547,43.961219,2.261205
88.566420,44.202158,4.047878
88.572422,44.203045,4.402605
88.596431,44.206594,3.405764
88.602435,44.207480,3.436632
88.914976,44.253151,2.608385
88.920994,44.254021,2.672791
87.010956,43.955973,1.317698
87.016882,43.956938,1.304010
87.022810,43.957903,1.606865
88.333817,44.162986,2.357652
88.405722,44.173759,3.403225
88.597664,44.202275,3.335375
88.603666,44.203162,3.625968
88.916187,44.248826,2.432552
88.922204,44.249696,2.324665
86.958967,43.942995,1.785559
87.018218,43.952656,1.573655
88.335066,44.158674,3.690124
88.341056,44.159573,2.786367
87.007701,43.946445,1.716301
87.013627,43.947410,1.673338
89.032966,44.256651,1.946616
87.014962,43.943129,2.237471
87.020888,43.944093,2.046195
87.056448,43.949874,2.728779
87.068304,43.951799,2.338808
87.086090,43.954684,1.748656
88.787534,44.216639,3.842090
88.793544,44.217516,4.040565
87.034074,43.941740,2.061343
87.040000,43.942703,2.261205
87.045927,43.943666,2.123883
87.051853,43.944629,2.085022
87.057780,43.945592,2.266678
87.063708,43.946554,2.881993
87.093349,43.951362,2.024239
87.099278,43.952322,1.956481
88.578588,44.181457,5.038777
88.584588,44.182344,2.786792
88.614592,44.186774,3.596205
88.788753,44.212317,5.439157
88.794762,44.213193,4.630061
88.800772,44.214069,3.841960
88.806783,44.214945,3.302013
87.041333,43.938421,2.067673
87.047259,43.939384,2.237717
87.053186,43.940347,1.781530
87.065039,43.942272,2.490027
87.070967,43.943234,2.490027
88.615822,44.182455,3.841960
88.795980,44.208871,5.660523
88.801990,44.209747,3.821790
88.808000,44.210622,3.416278
88.814010,44.211498,4.278457
87.060444,43.937027,1.982090
87.066371,43.937989,1.446511
87.084152,43.940874,1.526930
87.090080,43.941834,2.569264
88.563056,44.170161,4.060661
88.569055,44.171048,4.707951
88.575054,44.171935,4.060661
88.587052,44.173709,4.039335
88.803207,44.205424,3.470061
87.067702,43.933706,2.151371
87.091409,43.937551,2.569264
87.097337,43.938512,2.129023
87.103265,43.939472,1.763024
88.570288,44.166731,6.089771
88.576286,44.167618,5.963910
88.582284,44.168504,4.934639
88.588283,44.169391,3.894548
88.594282,44.170277,5.091669
87.086812,43.932307,1.941432
87.092739,43.933268,2.363358
87.098666,43.934228,1.862012
87.104594,43.935188,2.266678
88.589514,44.165073,3.935428
88.595513,44.165959,3.442852
88.823668,44.199403,3.371697
88.829677,44.200278,3.562433
88.907824,44.211615,2.248677
88.913837,44.212485,2.100495
121.065138,44.215524,0.979620
87.094068,43.928984,1.559154
87.105922,43.930905,2.266678
88.590745,44.160755,4.934639
88.836901,44.196828,3.380906
87.101323,43.925661,1.207275
88.591976,44.156437,3.802050
88.633967,44.162631,2.516361
88.838115,44.192505,5.173028
87.221235,43.940514,2.105294
88.623197,44.156544,2.801232
88.629196,44.157428,3.886211
88.635195,44.158312,4.730334
88.641194,44.159195,3.227345
89.091929,44.224596,1.106806
89.097949,44.225457,0.963460
87.222555,43.936228,1.822220
87.228487,43.937182,1.871962
87.234419,43.938135,2.451384
88.606431,44.149572,4.683611
88.624425,44.152225,3.619359
88.642421,44.154876,3.250524
87.247603,43.935754,2.706049
