lon,lat,PlantConc
123.494541,43.697008,1.327094
123.500425,43.696021,1.401252
123.506308,43.695034,1.408851
123.512191,43.694047,1.387133
123.518074,43.693059,1.442068
123.523957,43.692071,1.363714
123.475529,43.695698,1.323913
123.487298,43.693726,1.491091
123.493181,43.692739,1.379651
123.499065,43.691753,1.304152
123.504948,43.690766,1.323967
123.510831,43.689778,1.342090
123.516713,43.688791,1.430910
123.474171,43.691428,1.286493
123.480055,43.690442,1.347872
123.485938,43.689456,1.306636
123.497705,43.687484,1.225576
123.472813,43.687158,1.491006
123.484580,43.685187,1.442590
123.502228,43.682228,1.296525
123.508110,43.681241,1.346792
123.483221,43.680918,1.465176
123.489104,43.679932,1.254471
123.494986,43.678945,1.244765
123.500868,43.677959,1.206683
123.512631,43.675985,1.241347
123.518512,43.674998,1.331235
123.481863,43.676648,1.355672
123.487745,43.675662,1.376898
123.493627,43.674676,1.216093
123.499509,43.673690,1.216093
123.505390,43.672703,1.131277
123.511271,43.671716,1.205955
123.517152,43.670729,1.389295
123.486387,43.671393,1.290888
123.492268,43.670407,1.294061
123.498150,43.669421,1.404481
123.504031,43.668434,1.120768
123.509911,43.667448,1.357294
123.527551,43.664486,1.347872
123.490910,43.666138,1.225576
123.496791,43.665152,1.274113
123.508552,43.663179,1.234120
123.520311,43.661205,1.404481
123.483671,43.662855,1.514289
123.488194,43.657600,1.355182
123.494074,43.656614,1.216093
123.499954,43.655628,1.225576
123.505834,43.654641,1.476068
123.498596,43.651359,1.430910
123.522111,43.647412,1.423997
123.491359,43.648076,1.345601
123.497238,43.647090,1.574324
123.501759,43.641835,1.331705
123.419907,43.637546,1.365694
123.425787,43.636564,1.453754
123.431667,43.635582,1.366164
123.412675,43.634257,1.479409
123.418555,43.633275,1.662230
123.424435,43.632293,1.661789
123.430315,43.631311,1.445333
123.417204,43.629004,1.598908
123.423083,43.628022,1.648931
123.428963,43.627041,1.598973
123.434842,43.626058,1.522589
123.415853,43.624733,1.661789
123.421732,43.623752,1.675192
123.427611,43.622770,1.754650
123.433490,43.621788,1.649368
123.385102,43.625364,1.668176
123.414502,43.620462,1.586536
123.420381,43.619481,1.537999
123.432138,43.617517,1.675192
123.438016,43.616535,1.674748
123.443894,43.615552,1.562079
123.449772,43.614570,1.526098
123.383754,43.621093,1.694294
123.407272,43.617172,1.537999
123.442542,43.611282,1.467962
123.448419,43.610299,1.445333
123.454296,43.609316,1.502573
123.460172,43.608333,1.598908
123.466049,43.607350,1.662230
123.417679,43.610939,1.453754
123.441190,43.607011,1.366164
123.447066,43.606029,1.537999
123.439838,43.602741,1.456604
123.445714,43.601759,1.562079
123.451590,43.600776,1.526098
123.498589,43.592905,1.549992
123.444363,43.597488,1.588229
123.450238,43.596506,1.562079
123.473738,43.592573,1.537999
123.491360,43.589621,1.840285
123.503107,43.587651,1.648931
123.443011,43.593218,1.456604
123.454761,43.591253,1.445333
123.478259,43.587320,1.563745
123.490006,43.585351,1.702746
123.495879,43.584367,1.492537
123.507624,43.582397,1.549992
123.429909,43.590911,1.526098
123.488652,43.581082,1.742892
