lon,lat,lnBCF_pred
84.130901,44.436650,2.591741
84.136771,44.437773,2.865315
84.142641,44.438895,2.674644
84.148512,44.440017,2.959293
84.138337,44.433567,2.424669
124.124435,44.750740,3.346966
122.095792,45.043132,3.183332
124.230548,44.691670,3.281937
124.229087,44.687421,3.448984
124.404768,44.629489,3.657545
124.410712,44.628438,3.532165
122.291980,44.958607,3.567984
124.046395,44.651653,3.423600
123.998895,44.641851,3.309708
122.132897,44.915760,3.469120
122.016525,44.929190,3.403102
122.022583,44.928260,3.192263
122.101312,44.916136,3.447418
122.125527,44.912395,3.566272
122.131579,44.911459,3.524429
122.137632,44.910523,3.365594
121.868442,44.942816,3.240239
122.019964,44.919653,3.451334
121.877971,44.932356,3.626634
122.023402,44.910115,3.396025
121.749291,44.947362,2.984806
121.882735,44.927127,3.504375
81.736526,43.738043,2.240219
81.698175,43.680263,1.846492
124.089457,44.500045,3.359026
124.088015,44.495792,3.066845
124.074688,44.493601,2.985496
123.999251,44.475136,3.518755
123.991873,44.471907,3.268683
124.175975,44.439950,3.706712
124.181909,44.438915,3.761966
81.828396,43.649797,1.909144
86.515716,44.544789,2.523085
123.846543,44.469879,3.517786
124.102044,44.425804,3.648519
123.839172,44.466638,3.282907
123.940253,44.449284,3.569499
123.843699,44.461359,3.390801
123.932881,44.446050,3.550952
123.938824,44.445027,3.642593
123.913624,44.444859,3.559057
124.059248,44.410715,3.550081
86.102440,44.425104,1.228439
86.097922,44.419825,2.047812
86.093405,44.414546,2.754743
86.099346,44.415567,2.765105
82.168650,43.573743,2.075557
121.320094,44.736564,3.221509
82.170307,43.569594,2.011121
82.244513,43.585226,2.538310
82.250224,43.586427,2.799659
82.240455,43.579874,2.873470
82.246165,43.581075,2.582870
123.432520,44.395855,3.156224
123.425176,44.392580,3.202824
123.431132,44.391584,3.043562
123.423788,44.388310,3.359746
85.739567,44.236072,2.171525
120.735866,44.793757,3.234441
121.572826,44.672113,3.054886
85.593360,44.205837,3.311812
85.652395,44.216253,3.307029
121.414291,44.691162,2.988452
85.594810,44.201592,3.332695
85.647937,44.210966,3.384906
121.429937,44.679843,2.927306
85.621314,44.197269,3.271827
121.428682,44.675526,2.969074
82.304265,43.543794,2.072546
82.309975,43.544991,2.176966
82.315684,43.546188,2.302270
121.974222,44.579890,3.407165
122.015085,44.569122,3.595333
122.057224,44.562643,3.187352
82.296139,43.533095,2.325884
82.353234,43.545053,2.463693
82.358946,43.546247,2.476259
122.049909,44.559267,3.260607
122.055928,44.558340,3.195599
82.366299,43.543286,2.291904
122.054632,44.554037,3.246289
82.362229,43.537938,2.312788
82.367940,43.539131,2.187484
86.163672,44.260012,2.914615
86.169600,44.261026,3.072559
86.187386,44.264068,3.103885
122.053337,44.549734,3.322855
122.059354,44.548808,3.301971
86.159156,44.254738,2.955128
86.165083,44.255752,3.007339
86.171011,44.256766,2.965570
86.176939,44.257780,3.103885
86.182867,44.258794,3.248906
122.058059,44.544505,3.156121
86.154641,44.249463,3.382190
86.160568,44.250478,3.434401
86.166494,44.251492,3.248906
86.172422,44.252506,2.955128
86.178349,44.253520,3.114327
86.184277,44.254533,3.182271
122.062780,44.539276,3.040368
86.156053,44.245203,3.413517
86.161979,44.246218,3.392633
86.167905,44.247232,3.159258
86.476511,44.299568,3.247383
82.363081,43.520125,2.250060
82.368790,43.521319,2.187408
86.157464,44.240943,3.221578
86.163390,44.241958,3.466982
86.169316,44.242972,2.994435
122.036126,44.534372,3.407593
122.042142,44.533447,3.276340
82.347595,43.512390,2.197850
82.359012,43.514777,2.260502
122.093683,44.516503,3.270645
122.099696,44.515575,3.281087
82.554101,43.537380,2.385882
123.850316,44.217104,3.471323
123.856239,44.216090,3.558034
123.874005,44.213044,3.590927
82.555729,43.533220,2.432362
123.842983,44.213859,3.653504
123.848906,44.212845,3.578918
123.854828,44.211830,3.615777
123.860750,44.210816,3.466244
123.866672,44.209801,3.643137
123.908116,44.202688,3.565754
123.919955,44.200653,3.512772
123.841573,44.209599,3.440375
123.912621,44.197412,3.389278
87.016920,44.334964,3.675509
122.795060,44.365411,3.292500
122.787745,44.362087,3.354257
86.419445,44.186430,3.647671
86.426764,44.183163,3.254158
86.432693,44.184163,3.403075
86.438623,44.185162,3.434401
86.398145,44.155832,3.331235
86.404071,44.156832,3.310351
86.409997,44.157832,3.264600
86.399535,44.151566,3.466982
86.405460,44.152566,3.310351
86.394999,44.146300,3.444613
86.400924,44.147300,3.507265
86.406849,44.148300,3.373003
87.370694,44.306441,3.384721
121.338795,44.495191,3.218754
86.452489,44.142489,3.123563
86.458415,44.143487,3.089668
86.464341,44.144484,3.243716
86.495361,44.145195,2.894608
86.496743,44.140927,2.893124
86.502671,44.141922,2.787721
86.508599,44.142916,2.634431
86.498125,44.136658,3.296085
86.504052,44.137653,3.348296
86.509980,44.138647,3.303300
86.515908,44.139642,3.329107
121.391667,44.460392,3.225452
86.549686,44.131799,3.706893
87.892443,44.343298,2.774316
121.395211,44.450866,2.799345
86.564296,44.125242,3.533190
86.570224,44.126233,3.635745
121.399997,44.445658,3.216033
121.404781,44.440450,3.407165
87.950264,44.338707,2.891892
121.052320,44.482917,2.886037
88.072797,44.348485,3.195997
88.078798,44.349401,3.159853
121.045060,44.479464,3.037603
88.009365,44.329779,3.171908
86.775568,44.128849,3.231194
86.781504,44.129829,3.320279
88.004649,44.324555,2.760483
88.010646,44.325474,2.979765
86.776929,44.124574,3.511885
87.862109,44.298101,2.853910
86.809328,44.120918,2.384575
120.929004,44.469137,2.640356
120.941092,44.467405,2.650798
120.921751,44.465674,2.646750
86.730339,44.094369,2.729903
87.958394,44.290447,2.927712
87.964386,44.291368,2.927162
87.970378,44.292289,2.979373
86.731701,44.090094,2.651439
86.743563,44.092058,3.039312
86.727134,44.084838,2.810783
86.738994,44.086802,3.160740
86.801029,44.088050,2.246174
87.921601,44.266780,2.564379
86.757656,44.067389,3.050950
86.836115,44.075830,2.193964
86.842048,44.076806,2.647527
86.847981,44.077782,2.553549
86.853915,44.078758,2.942618
86.855267,44.074480,2.721817
86.850687,44.069228,2.990952
86.856620,44.070203,3.074488
86.880354,44.074101,3.126698
86.886288,44.075075,3.403482
86.892222,44.076048,3.036596
86.852040,44.064950,2.972784
86.881704,44.069823,3.043162
86.887638,44.070797,3.126698
87.894678,44.231124,3.051532
86.883055,44.065545,3.491001
86.888988,44.066518,3.491001
86.894922,44.067491,3.584980
86.890338,44.062240,3.470117
86.854220,44.038311,3.154174
86.860150,44.039285,3.039312
86.931330,44.050957,3.463551
86.937263,44.051928,3.453109
86.949131,44.053868,3.271945
86.914878,44.043764,3.650807
86.920810,44.044736,3.574537
86.938609,44.047648,3.214111
86.944542,44.048619,3.369573
86.950476,44.049589,3.209322
87.939552,44.206539,2.459304
87.945535,44.207460,2.938154
87.951518,44.208381,2.872787
86.815428,44.022928,2.625483
86.922157,44.040456,3.776111
86.939954,44.043369,2.562608
86.945887,44.044339,3.323822
86.951821,44.045309,2.958132
86.810855,44.017675,2.512354
86.947232,44.040059,3.203669
86.966375,44.038687,3.382598
86.938057,44.029560,3.234995
86.909749,44.020427,3.182785
86.946676,44.021971,3.109690
88.062170,44.193842,3.104289
88.068155,44.194756,3.125173
88.080126,44.196583,2.890408
86.885495,43.998453,2.943814
88.058727,44.184315,3.048523
88.580388,44.262725,3.138226
88.581623,44.258408,3.227053
88.169009,44.192108,3.187278
86.948805,43.995323,3.015712
87.008104,44.004998,2.742990
87.014036,44.005964,2.626643
87.019968,44.006930,2.374133
87.033169,44.004579,2.116158
121.621757,44.214648,2.937946
87.028574,43.999332,2.441105
87.034505,44.000297,2.405459
88.322559,44.201795,3.391824
89.007671,44.302521,2.760405
87.023979,43.994085,2.963502
87.029910,43.995050,2.804157
87.035842,43.996015,2.804157
88.209983,44.180317,2.905890
88.497742,44.223475,3.323100
86.835692,43.958776,2.969197
87.013456,43.987873,3.397499
87.025316,43.989804,2.932176
87.031247,43.990768,2.866809
87.037178,43.991733,2.626643
87.043109,43.992697,2.804157
87.924149,44.132167,2.787767
87.930124,44.133087,3.093300
88.205255,44.175101,3.219151
88.211242,44.176008,2.937216
88.223219,44.177819,3.031194
88.492981,44.218267,3.464371
88.498982,44.219159,3.443487
