lon,lat,lnBCF_pred
123.691255,43.344641,3.408155
123.590530,43.357171,3.509685
123.596378,43.356186,3.501917
123.613919,43.353227,3.343316
123.625611,43.351253,3.348340
123.631457,43.350266,3.296710
123.654837,43.346314,3.449321
123.660681,43.345325,3.464857
123.666525,43.344336,3.317269
123.672369,43.343347,3.305170
123.678212,43.342357,3.413227
123.684055,43.341367,3.423691
123.530692,43.362744,3.639016
123.618413,43.347974,3.348340
123.624258,43.346987,3.330247
123.641794,43.344025,3.564059
123.647638,43.343037,3.540756
123.653482,43.342048,3.525220
123.659326,43.341060,3.325037
123.665170,43.340071,3.501917
123.671013,43.339082,3.512429
123.676856,43.338092,3.527965
123.688541,43.336112,3.457064
123.640440,43.339759,3.532988
123.646284,43.338771,3.525220
123.652128,43.337783,3.449321
123.657972,43.336794,3.438602
123.663815,43.335806,3.410482
123.669658,43.334817,3.366620
123.675500,43.333827,3.400387
123.644931,43.334506,3.491822
123.650774,43.333518,3.576873
123.656617,43.332529,3.489125
123.668303,43.330552,3.462135
123.679987,43.328573,3.182409
123.685829,43.327583,3.338245
123.649421,43.329252,3.513766
123.655263,43.328264,3.410482
123.661106,43.327276,3.402714
123.666948,43.326287,3.561732
123.672790,43.325298,3.480367
123.684473,43.323319,3.392619
123.589627,43.334851,3.741597
123.630538,43.327949,3.667343
123.683117,43.319054,3.291638
123.604461,43.323362,3.709167
123.610305,43.322376,3.644226
123.655692,43.310215,3.313768
123.595919,43.315814,3.819835
123.601762,43.314829,3.675297
123.607605,43.313843,3.701400
123.613448,43.312857,3.698601
123.648498,43.306937,3.523349
123.606255,43.309577,3.710897
123.639954,43.299393,3.428507
123.591873,43.303013,3.630546
123.632762,43.296114,3.428507
123.638603,43.295127,3.314711
123.625572,43.292834,3.420739
123.643091,43.289875,3.322710
123.648931,43.288888,3.476286
123.571651,43.297431,3.695361
123.612541,43.290540,3.603085
123.618382,43.289554,3.644226
123.635901,43.286596,3.456834
123.641740,43.285609,3.299406
123.576146,43.292180,3.721221
123.605352,43.287259,3.574710
123.611193,43.286273,3.592078
123.628712,43.283316,3.402689
123.574800,43.287913,3.576873
123.580641,43.286929,3.709167
123.586482,43.285945,3.702758
123.615684,43.281022,3.644536
123.621523,43.280036,3.732284
123.567613,43.284629,3.676583
123.573454,43.283645,3.635187
123.579295,43.282662,3.710897
123.585136,43.281678,3.801225
123.590976,43.280694,3.413227
123.596816,43.279710,3.595547
123.602656,43.278725,3.640871
123.608496,43.277740,3.594635
123.626013,43.274784,3.595130
123.637689,43.272812,3.497718
123.560426,43.281344,3.506185
123.566267,43.280361,3.482881
123.572108,43.279378,3.677855
123.577949,43.278395,3.444298
123.583789,43.277411,3.535732
123.589629,43.276427,3.489125
123.595469,43.275443,3.600075
123.601308,43.274459,3.607472
123.607148,43.273474,3.656406
123.618825,43.271504,3.617568
123.659687,43.264599,3.628031
123.529872,43.281985,3.623977
123.541556,43.280022,3.801057
123.547398,43.279040,3.768664
123.553240,43.278058,3.587550
123.559081,43.277076,3.548711
123.564922,43.276093,3.651994
123.570763,43.275111,3.690150
123.582443,43.273144,3.485439
123.588283,43.272160,3.489125
123.594122,43.271176,3.590107
123.599961,43.270192,3.674825
123.605800,43.269207,3.667058
123.611639,43.268222,3.667683
123.617477,43.267237,3.607472
123.623315,43.266252,3.690174
123.629152,43.265266,3.659103
123.646664,43.262307,3.616107
123.534371,43.276735,3.533489
123.540213,43.275754,3.908438
123.546054,43.274772,3.574571
123.551896,43.273790,3.625706
123.557736,43.272808,3.610853
123.563577,43.271826,3.895251
123.575257,43.269860,3.607944
123.581097,43.268877,3.444298
123.586936,43.267893,3.420995
123.592775,43.266909,3.548711
123.598614,43.265925,3.698128
123.604453,43.264941,3.589379
123.610291,43.263956,3.692918
123.616129,43.262971,3.791342
123.668656,43.254094,3.561816
123.674491,43.253106,3.512882
123.680326,43.252118,3.653662
123.533029,43.272467,3.653514
