iter	RMSE
1536	0.4377933547
1537	0.4376491457
1538	0.4375759468
1539	0.4374292405
1540	0.4374023374
1541	0.4371435789
1542	0.4371129826
1543	0.4368909847
1544	0.4368079729
1545	0.4366602556
1546	0.4363752871
1547	0.4361236503
1548	0.4358457314
1549	0.4356336274
1550	0.4354657032
1551	0.435424818
1552	0.4352380628
1553	0.4351109088
1554	0.4348512046
1555	0.434811129
1556	0.4347061379
1557	0.43468982
1558	0.4345908241
1559	0.4344929897
1560	0.4341841593
1561	0.4341407208
1562	0.434126458
1563	0.434067332
1564	0.4338467337
1565	0.4335382411
1566	0.4334337229
1567	0.4332107431
1568	0.4330608158
1569	0.4328965654
1570	0.4328580989
1571	0.4327897332
1572	0.4326520272
1573	0.4323629034
1574	0.4322016927
1575	0.4320132957
1576	0.431655583
1577	0.4315492308
1578	0.4311214699
1579	0.4309371821
1580	0.4308469996
1581	0.4307050262
1582	0.4304078919
1583	0.4301879544
1584	0.430152476
1585	0.4299435147
1586	0.4298009654
1587	0.4294103507
1588	0.4293764023
1589	0.4291846845
1590	0.4289665761
1591	0.4287901273
1592	0.4286775046
1593	0.4284914631
1594	0.4282094713
1595	0.4279829698
1596	0.4278260187
1597	0.4276007729
1598	0.4274710681
1599	0.4272868463
1600	0.4270513378
1601	0.4268438994
1602	0.4267363261
1603	0.4267189964
1604	0.4264307244
1605	0.4261853621
1606	0.4259427699
1607	0.4258861706
1608	0.4257154576
1609	0.4255647684
1610	0.4254002263
1611	0.4252776185
1612	0.4252676033
1613	0.4251977731
1614	0.4251119009
1615	0.424985515
1616	0.4248448067
1617	0.424774827
1618	0.4247576042
1619	0.4246245139
1620	0.4244959403
1621	0.4244179001
1622	0.4241954395
1623	0.4241320521
1624	0.4240618553
1625	0.423984041
1626	0.4239603374
1627	0.4238556265
1628	0.4238045202
1629	0.4237182046
1630	0.4235007389
1631	0.4234761215
1632	0.4233479501
1633	0.4232306395
1634	0.4230851497
1635	0.4228834496
1636	0.4228466553
1637	0.4226013618
1638	0.4225234718
1639	0.4223977777
1640	0.4223218934
1641	0.4222099456
1642	0.4221609694
1643	0.4220938766
1644	0.4220321146
1645	0.421664083
1646	0.4214657122
1647	0.421357082
1648	0.4212823196
1649	0.4212720865
1650	0.4212462059
1651	0.4210607525
1652	0.4210160969
1653	0.4208421069
1654	0.4206912571
1655	0.4206628999
1656	0.4204811022
1657	0.4204085035
1658	0.4202588698
1659	0.4201763564
1660	0.4200671964
1661	0.4198861031
1662	0.419798237
1663	0.4196833031
1664	0.4195513012
1665	0.4195371462
1666	0.4194064783
1667	0.4189379156
1668	0.418471008
1669	0.4181809292
1670	0.41791227
1671	0.4177659721
1672	0.4176585279
1673	0.4173569229
1674	0.417161645
1675	0.4169997059
1676	0.4168765635
1677	0.4167451325
1678	0.4166570543
1679	0.4165001816
1680	0.4164266405
1681	0.4163856475
1682	0.4162229197
1683	0.4161729439
1684	0.4160947491
1685	0.4160422302
1686	0.4158826466
1687	0.4157857738
1688	0.4156808043
1689	0.4156376942
1690	0.4155412502
1691	0.4153647416
1692	0.4153172726
1693	0.4152133659
1694	0.4151536094
1695	0.4148036798
1696	0.414764192
1697	0.4146654928
1698	0.4146331138
1699	0.4146152592
1700	0.4145238688
1701	0.4142440909
1702	0.4142208826
1703	0.4142149004
1704	0.4139709578
1705	0.4137666402
1706	0.4137423213
1707	0.413695457
1708	0.4136108936
1709	0.4131779955
1710	0.4129821078
1711	0.4127471625
1712	0.4125916114
1713	0.4123622549
1714	0.4121436965
1715	0.4120381721
1716	0.4120085562
1717	0.4118841719
1718	0.4116571997
1719	0.4113270917
1720	0.411208698
1721	0.4110549424
1722	0.4108780388
1723	0.4106890674
1724	0.4106117662
1725	0.4103201615
1726	0.4102806228
1727	0.4099970496
1728	0.4099177158
1729	0.4098283011
1730	0.4094857941
1731	0.409343576
1732	0.4091510615
1733	0.4090470589
1734	0.4089495145
1735	0.4088975161
1736	0.4086598233
1737	0.4086010348
1738	0.4081944033
1739	0.4080973151
1740	0.4080115879
1741	0.40785291
1742	0.4077811045
1743	0.4074269008
1744	0.4073023881
1745	0.4070254653
1746	0.40696193
1747	0.4068591647
1748	0.4067487847
1749	0.4063653284
1750	0.4063037494
1751	0.4061625959
1752	0.405996872
1753	0.4056954996
1754	0.4055052689
1755	0.4054075424
1756	0.4051778485
1757	0.4051096005
1758	0.4048727054
1759	0.404759928
1760	0.4045664525
1761	0.4044713063
1762	0.4043235903
1763	0.4043058402
1764	0.4041800655
1765	0.4040761046
1766	0.4040223289
1767	0.403721263
1768	0.4036606172
1769	0.4035063796
1770	0.403445527
1771	0.4032905716
1772	0.4032009332
1773	0.4031171031
1774	0.4030394444
1775	0.4029310216
1776	0.4028791474
1777	0.4027893959
1778	0.4025083038
1779	0.4024371677
1780	0.4023078083
1781	0.4022763886
1782	0.402131177
1783	0.4019483841
1784	0.4018316492
1785	0.4016452734
1786	0.4014102267
1787	0.4012634795
1788	0.401182598
1789	0.4008498169
1790	0.4007663825
1791	0.40049585
1792	0.4004277398
1793	0.400090077
1794	0.3999991376
1795	0.3998444192
1796	0.3996867911
1797	0.3996303091
1798	0.3994729622
1799	0.3994037106
1800	0.3992475375
1801	0.3991404306
1802	0.3989022956
